1,0,0,1,67
1,0,0,1,66
1,0,0,1,67
1,0,0,1,66
1,0,0,1,67
1,0,0,0,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,0,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,1,67
1,0,0,0,67
1,0,0,1,67
1,0,0,1,66
1,0,0,1,67
1,0,0,1,67
1,0,0,1,66
1,0,0,1,66
1,0,0,0,66
1,0,0,1,65
1,0,0,1,66
1,0,0,1,66
1,0,0,1,66
1,0,0,1,65
1,0,0,1,66
1,0,0,1,65
